ra,dec,pmra,pmdec
5.795695743250665721e+00,-7.211015657295317283e+01,5.456151048657295277e+00,-3.207770838860856788e+00
6.392541108725549037e+00,-7.176306833632696680e+01,5.327537318377163267e+00,-2.969281938842280866e+00
6.188943959894091407e+00,-7.218700981576726861e+01,5.503724863161742142e+00,-3.042844745965809672e+00
6.430463099471425359e+00,-7.180142238585867176e+01,5.352894119881250745e+00,-3.100312341316602271e+00
5.832736336608738803e+00,-7.213017221775008636e+01,5.334343067257108828e+00,-2.800317579930380330e+00
5.247941920195117405e+00,-7.201457532740683121e+01,5.628226245209574152e+00,-2.965119715239245224e+00
7.097356737335925203e+00,-7.212714910442070959e+01,5.434375710092404610e+00,-2.467574219936303326e+00
6.249346451645823031e+00,-7.222153530992181913e+01,5.199792716529671566e+00,-2.544610258236041478e+00
6.090029930153870730e+00,-7.187991170235086713e+01,5.599428548343980516e+00,-2.904315326908025074e+00
6.233889466748082420e+00,-7.209711037981432469e+01,5.738162331703712482e+00,-2.376690813263631963e+00
6.045057351714251404e+00,-7.211770748897977512e+01,5.261726497754480647e+00,-2.632256237386816800e+00
5.350956246414555473e+00,-7.204692250532164621e+01,5.634100281167828683e+00,-3.320326916404715334e+00
5.643404861664229166e+00,-7.235433904413403639e+01,5.357427849429475586e+00,-2.605563519269696648e+00
6.092749235334173896e+00,-7.204455801254739811e+01,5.014831635017328537e+00,-2.998253681324563047e+00
6.245906516979805367e+00,-7.213541494049192693e+01,5.838911722869168486e+00,-2.950318709824400365e+00
6.061839225522043684e+00,-7.170876632355751212e+01,5.756969458162227937e+00,-2.969338677318913877e+00
7.774767514160517479e+00,-7.226985721144647812e+01,5.693215957015572037e+00,-2.767714018842616142e+00
6.262109002991658180e+00,-7.209733809546757755e+01,5.993533642763447133e+00,-2.507198616768191446e+00
6.434343352415075934e+00,-7.245360118968021368e+01,5.349248625700189663e+00,-2.594729604958514457e+00
6.277273589647329288e+00,-7.194355205685630494e+01,5.403082392902722297e+00,-3.067929621255542028e+00
6.302645250113763531e+00,-7.222741297504772717e+01,5.554535236100520024e+00,-2.506497718527813667e+00
7.203870920926452648e+00,-7.227551287229447041e+01,5.709291788016924052e+00,-2.619865369424824841e+00
6.209760342207212958e+00,-7.236957858102766750e+01,5.550935532647412352e+00,-2.853447094255252559e+00
6.086178886533388344e+00,-7.207030189730043901e+01,5.002581892822153264e+00,-3.121592741547483119e+00
6.682954049717500844e+00,-7.216680561407800099e+01,5.640461586692866014e+00,-3.189405229653587082e+00
5.921888200699568117e+00,-7.211961460959042824e+01,5.323778269499863214e+00,-3.228278178025614231e+00
5.601026585413649173e+00,-7.229654018186623432e+01,5.302490308503226224e+00,-2.605779350770740077e+00
5.529292481967358341e+00,-7.204470973681429768e+01,5.650090323753404142e+00,-2.595195525926023095e+00
6.254135076253245273e+00,-7.167368978408146063e+01,5.465718836380221823e+00,-2.890658302729446572e+00
6.775743948956147733e+00,-7.220180618128298988e+01,5.869694862904507815e+00,-3.014066869042631769e+00
5.561254569471984155e+00,-7.191542937984127093e+01,4.980031384971626451e+00,-2.788389259992557268e+00
6.527136627770769195e+00,-7.199553869195102607e+01,5.737015242525075998e+00,-3.252206127998117591e+00
6.159319391437008129e+00,-7.200025581388844387e+01,5.334611132671775557e+00,-2.789520842827533542e+00
6.641872886861669656e+00,-7.194891665484425403e+01,5.725800448292001299e+00,-2.542875243107503902e+00
5.667962475231393071e+00,-7.222926273554458021e+01,5.942389529098346834e+00,-3.059987668173352660e+00
6.404793929696449339e+00,-7.191046864792456006e+01,5.754545183772426853e+00,-2.637234144023495208e+00
6.191871813660376311e+00,-7.232862754918504322e+01,5.579659906765473742e+00,-2.853866813719073914e+00
6.142892779935970715e+00,-7.208531758912826604e+01,5.846368393356132565e+00,-3.087996400580588663e+00
5.785214712580353691e+00,-7.205888540969584710e+01,5.586040062188773803e+00,-2.951814327575954522e+00
5.329824294045153010e+00,-7.215389972340709335e+01,5.462444157538337564e+00,-2.749252691065743548e+00
5.625586197457149495e+00,-7.204861169483810102e+01,5.813810993191347976e+00,-2.974028767645862992e+00
5.574535506126510498e+00,-7.179200363524310546e+01,5.242826657501852949e+00,-2.821443302666511777e+00
6.152086856808736570e+00,-7.207857690645541027e+01,5.485303679734817806e+00,-2.774900700542874965e+00
6.145714630197837813e+00,-7.198365839774038477e+01,5.779427598694848456e+00,-2.836516895028947438e+00
5.065397856131792054e+00,-7.225745029391649155e+01,5.086851375724564583e+00,-3.155335860550951388e+00
5.998648648336758704e+00,-7.223492463967571098e+01,5.575054471199958783e+00,-2.996138699668477567e+00
5.906910966835621224e+00,-7.226088061025239995e+01,5.600996483784268065e+00,-2.708874920821555232e+00
5.718961074969078240e+00,-7.196860611910641126e+01,5.747462961422631800e+00,-2.940861756083302136e+00
6.881662309329053429e+00,-7.196466816509565945e+01,5.378838358423893240e+00,-3.245136809637010344e+00
6.271109053819941437e+00,-7.217063206533866548e+01,5.692133167436058017e+00,-3.269376443695113821e+00
6.778544732897460179e+00,-7.174921683301043629e+01,5.579002527468088779e+00,-2.691277183062398493e+00
6.488070738033828277e+00,-7.196279370411649268e+01,5.310209406810919575e+00,-2.891943871510134212e+00
7.498149709861724688e+00,-7.205544144174079690e+01,5.333485969440414642e+00,-2.919089804370205599e+00
5.860717957617294083e+00,-7.221646077377225481e+01,5.781662017087831451e+00,-3.163970546812394424e+00
5.124492554313360593e+00,-7.237927506194063199e+01,5.365473550827874583e+00,-3.043032078977768062e+00
6.356538932004688114e+00,-7.175422482705184279e+01,5.498703416259762555e+00,-2.960442408223773914e+00
6.206311005341258458e+00,-7.241810009690419747e+01,5.606183119047893015e+00,-2.944649621704787723e+00
5.389056121455780612e+00,-7.180640320412356914e+01,5.783499419360451199e+00,-2.880805876072584759e+00
3.628070456631039331e+00,-7.210643960812477360e+01,5.389202322409902379e+00,-3.203391729749257344e+00
6.613288889223945866e+00,-7.205801573410744254e+01,5.689417987791814291e+00,-3.052675163679463566e+00
6.154946979077585922e+00,-7.229081300434498303e+01,5.102552452557075569e+00,-2.854578194870770691e+00
6.715151751698877902e+00,-7.215775176892485376e+01,5.318284676066733496e+00,-2.358754182119432663e+00
6.618825625368505605e+00,-7.217331446245114535e+01,5.597865873578775187e+00,-2.683242545951836977e+00
5.769470606452649974e+00,-7.186211978970513314e+01,5.427239001743664915e+00,-2.935762518284048106e+00
6.729318963923528685e+00,-7.187647484639059314e+01,5.979304147193120755e+00,-2.975965008684345214e+00
6.102391530759819105e+00,-7.201413143212499790e+01,5.718953977933146859e+00,-2.685130047537689357e+00
5.063610091033971194e+00,-7.207333035035652813e+01,5.079606401206549826e+00,-3.144270153472182194e+00
5.909765644344441071e+00,-7.204017509029483790e+01,5.484635473222510882e+00,-2.720381566137629825e+00
5.925664004101677484e+00,-7.246785330194273911e+01,5.677796737292021056e+00,-3.083510233331335559e+00
6.166740120247203194e+00,-7.212446847499005287e+01,5.830873225683815164e+00,-2.658167737993075264e+00
5.177474330701425487e+00,-7.224788415430178645e+01,5.583608441590835803e+00,-3.175088496354081968e+00
6.995823904048430464e+00,-7.187006929693015422e+01,5.596512472462048748e+00,-2.599631962747363190e+00
5.999321058684710550e+00,-7.216030728917749570e+01,5.240230343533033519e+00,-3.084136251804423967e+00
5.302621879040468222e+00,-7.192134873711030707e+01,5.668504083781000347e+00,-3.190288233479972480e+00
7.047139589645434299e+00,-7.189025887108185486e+01,5.631750165286348420e+00,-2.928720063185234146e+00
6.124161688990138686e+00,-7.205679295700261378e+01,5.484943361996410083e+00,-2.427958149160070356e+00
6.389085704910971941e+00,-7.209787530721706617e+01,5.303247400424301539e+00,-3.003659640360872185e+00
5.811038149297748312e+00,-7.225698652015617540e+01,5.331742225089012521e+00,-3.164587086324355703e+00
5.913019152743169471e+00,-7.208054338697232311e+01,5.503093804514381127e+00,-2.935658926071840646e+00
5.655213516556337083e+00,-7.184154184356160044e+01,5.453800301734001543e+00,-3.351496547262724057e+00
5.394264568570366514e+00,-7.214324841682555700e+01,5.359885614109996865e+00,-2.950547607017456997e+00
5.954587753313636433e+00,-7.201599195131333886e+01,5.038174712325011129e+00,-3.124637358579991808e+00
5.426180652877039989e+00,-7.210057485363306284e+01,5.364018925450865005e+00,-2.605761307339184096e+00
5.490010294946049640e+00,-7.194784455421414293e+01,5.441516053666525465e+00,-2.759936236020623213e+00
5.728215408800148012e+00,-7.210086424714148734e+01,5.578005523514532271e+00,-2.906532079228852705e+00
5.902533894944136605e+00,-7.224688951252905156e+01,5.824833768786741750e+00,-2.927374933167929072e+00
5.355466364049084937e+00,-7.193641093172404055e+01,5.334956929096184020e+00,-2.976724586092350577e+00
6.124618147627003850e+00,-7.205353578943467596e+01,5.500552278787610661e+00,-2.968897232553759480e+00
6.932494386524574281e+00,-7.200778945222398875e+01,5.642737853194827125e+00,-2.970299001420294793e+00
6.795092087498523448e+00,-7.217506774251818058e+01,5.563473742812552025e+00,-2.796464015673667980e+00
5.398152664095475117e+00,-7.213671393421434175e+01,5.643237492630848173e+00,-2.743497776469008276e+00
5.832635183406999602e+00,-7.226121375518154366e+01,5.556305297398678178e+00,-3.020367563721475523e+00
5.638439067365009549e+00,-7.201713550178222079e+01,5.767470643018035581e+00,-3.141850565854479527e+00
6.809816325196799802e+00,-7.210166779558804251e+01,5.238921179258010596e+00,-2.992948435437741139e+00
5.774825307189242807e+00,-7.183267163813820844e+01,5.451345933843916747e+00,-2.963562061594201325e+00
7.341632186370376623e+00,-7.182084130650855514e+01,5.676765704861964856e+00,-2.741842280975108181e+00
5.484891577749317904e+00,-7.195558530667298669e+01,5.627357519134818631e+00,-2.972337816411821709e+00
6.292861952422958538e+00,-7.199606662312591254e+01,5.961941911044937648e+00,-2.960588217356245000e+00
6.017220054659689232e+00,-7.203014110843153617e+01,5.360216586465704758e+00,-3.024657027197095616e+00
6.451418219682210520e+00,-7.199902198171602663e+01,5.498493311663600558e+00,-3.171654057628613632e+00
6.171484333645027576e+00,-7.206631073883184513e+01,5.419352214974008319e+00,-3.115041510583382411e+00
5.602714805440633050e+00,-7.211966341046297657e+01,5.358066982531585865e+00,-2.894881188269543770e+00
5.459238954609521244e+00,-7.182269944287789087e+01,5.287407150588838256e+00,-2.931469143541945321e+00
5.974888604760747235e+00,-7.210075032404508022e+01,5.213121496596921034e+00,-2.942944936015322366e+00
5.770918403873422697e+00,-7.217029143082484666e+01,5.947910079734443300e+00,-2.675351479341994576e+00
5.071666580538266800e+00,-7.223068775588393464e+01,5.907331597611178431e+00,-2.911332959638964546e+00
6.627466639543506233e+00,-7.231557068018680923e+01,5.572498033361248382e+00,-2.792206391707356516e+00
5.110779961595303789e+00,-7.181017076266979871e+01,5.512336858763736913e+00,-3.263008802700878341e+00
6.513731618790964184e+00,-7.204731657267564060e+01,5.328273462803857718e+00,-2.655704207672891393e+00
5.569301783488675106e+00,-7.191313400295619829e+01,5.864200176788642693e+00,-2.855003070984507563e+00
6.241769098130661497e+00,-7.234916683638942914e+01,5.149645991898819553e+00,-2.688757493022338352e+00
5.778587422518497441e+00,-7.218492508134646357e+01,5.048420901507377323e+00,-3.006997370940158731e+00
5.324070398895172751e+00,-7.220886790769615970e+01,5.394078780313494192e+00,-3.065220837108540763e+00
6.279459176908416040e+00,-7.207204478264006298e+01,5.472743957428154005e+00,-3.048118345928648942e+00
5.635860054131016206e+00,-7.230490338260827343e+01,5.305331976430842644e+00,-2.866790147114575138e+00
6.580651847854211312e+00,-7.190854941854844640e+01,5.651755796091524786e+00,-2.917476302748000627e+00
5.464145312666363274e+00,-7.242783616236130229e+01,5.269883086869382893e+00,-2.788315461990582556e+00
5.854234836117128360e+00,-7.195076960484283290e+01,5.989264454526108672e+00,-2.895123140781185267e+00
4.729530238458070635e+00,-7.199703632164229816e+01,5.823727522040026194e+00,-3.176205984222501222e+00
5.767194944668329271e+00,-7.197213445991056346e+01,5.539535143613602663e+00,-2.762309622525326969e+00
6.123474758436855403e+00,-7.224102055176190618e+01,5.312297401785672335e+00,-3.032744866668263484e+00
6.501307312991432497e+00,-7.198351699769639822e+01,5.528105719144272179e+00,-2.904482199833043676e+00
5.934941059023419285e+00,-7.196219207897463832e+01,5.721789987787917475e+00,-2.762735721211328599e+00
5.705743320236006610e+00,-7.197763457336964166e+01,5.228317664485476968e+00,-3.056876957510644477e+00
5.647003427384318819e+00,-7.193836561550249087e+01,5.456134946390990947e+00,-3.297697528409039514e+00
5.577131717361977437e+00,-7.209043299693129825e+01,5.377271874885073188e+00,-3.005304125183580588e+00
5.447743148318292761e+00,-7.189544894924686957e+01,5.496269926534149697e+00,-2.865795289812899327e+00
6.670893793913252878e+00,-7.216407372990119029e+01,5.612404648216490877e+00,-2.849550074713321557e+00
6.365929226473030944e+00,-7.195154053367171798e+01,5.697220397446947970e+00,-2.986018374305042578e+00
5.806556601003342699e+00,-7.211250790879901729e+01,5.749048947726337566e+00,-2.950625408285872275e+00
6.330228922110164191e+00,-7.215418745190649474e+01,5.998470594623730001e+00,-2.884175504953657931e+00
5.621009246526721626e+00,-7.198565484178318741e+01,5.503466728397804708e+00,-3.041649922786203053e+00
6.273016136596415215e+00,-7.225739621473276486e+01,5.903525234643999475e+00,-3.180944460717034517e+00
5.860133638591981331e+00,-7.204028043879021936e+01,5.490440810645098146e+00,-2.641440041555154661e+00
5.931020562456873257e+00,-7.193476814477024561e+01,5.226888401910303017e+00,-2.629734785788996998e+00
5.488840707656923001e+00,-7.208730800449659171e+01,5.335876777929090764e+00,-2.648667846936566761e+00
6.053077335097129641e+00,-7.219256722199654064e+01,5.534799145289515110e+00,-2.946853667120666209e+00
6.036940632295074494e+00,-7.188472740983876008e+01,5.587163680960077983e+00,-2.721701822542921256e+00
5.689543482466554281e+00,-7.198966839014329366e+01,5.425385144574894625e+00,-2.904215455893208730e+00
5.539855947216405063e+00,-7.193187451621854223e+01,5.176429909703462506e+00,-3.136971357053583986e+00
6.625717779947873254e+00,-7.216174087181563834e+01,5.328012075673266956e+00,-2.567783977685794916e+00
5.720037262841391801e+00,-7.236406945684029779e+01,5.328651683297925601e+00,-2.940018909936251923e+00
5.964477801776213006e+00,-7.198538190525758296e+01,5.563790267410602119e+00,-2.603296238749913449e+00
5.566506715353625623e+00,-7.217810318917160828e+01,5.394207203651983029e+00,-2.596026756825710713e+00
5.397300513914618847e+00,-7.157452051229398649e+01,5.272225654513907678e+00,-2.959271073208072256e+00
6.688766207598192182e+00,-7.216082234795203476e+01,5.772907732659072089e+00,-2.785823752525787178e+00
6.177841616406769987e+00,-7.211019843430243270e+01,5.158117617413894962e+00,-3.403419782162379725e+00
6.695377284713702082e+00,-7.197071337454755735e+01,5.230605731473674247e+00,-2.694873001893096642e+00
5.496696825276185194e+00,-7.183380350150059712e+01,5.506090060544480913e+00,-2.926012185207686134e+00
5.659621010518261386e+00,-7.188004730916784979e+01,5.647673616275879382e+00,-3.147509329909691012e+00
6.859747370303437286e+00,-7.227369900353167509e+01,5.699074944607835036e+00,-2.875146307238498178e+00
5.409699235621970637e+00,-7.204010457278356228e+01,5.219919386989622545e+00,-2.919936461432170560e+00
4.327148129908962915e+00,-7.165875546074084923e+01,5.481656666740714279e+00,-2.961550155884973279e+00
7.500113673501603628e+00,-7.207935462344315170e+01,5.416315595275671413e+00,-2.650842274966943357e+00
5.551257052082823051e+00,-7.193551802306591014e+01,5.588016579183606503e+00,-2.678755833057636870e+00
5.481174996932849375e+00,-7.201142057977739341e+01,5.481925767620558609e+00,-3.062511272528584350e+00
6.120579003934677687e+00,-7.208367632084826937e+01,5.330304491901504349e+00,-2.503258136312744409e+00
5.561061485295406115e+00,-7.197240627828374215e+01,5.685362554959001891e+00,-2.619159231758724005e+00
5.705702662540403480e+00,-7.189028944169341173e+01,5.204396106068078787e+00,-2.634811742168136739e+00
6.519532011678546901e+00,-7.205657150232627828e+01,5.417587073625885097e+00,-3.088145273538833724e+00
6.600410817560527832e+00,-7.205142832367242534e+01,5.809369463151998758e+00,-2.648860848984765148e+00
5.503562380078927063e+00,-7.241393225374588383e+01,5.476070456186735491e+00,-2.653308421086805424e+00
6.200393717378647196e+00,-7.200746459945342792e+01,5.612641211057931123e+00,-3.539901985799652984e+00
6.999873749647882448e+00,-7.228793341231705938e+01,5.358183879985822351e+00,-2.528137419776656181e+00
6.422768508739020277e+00,-7.167424524376527017e+01,5.738385118640727534e+00,-2.912812602258480155e+00
6.025842557678936728e+00,-7.210950095153128814e+01,5.584679442618850409e+00,-2.796078747722788194e+00
5.937079599533047869e+00,-7.228011838441518933e+01,5.558177989262722996e+00,-2.903459223369370790e+00
5.521797165793451256e+00,-7.205065638834742003e+01,5.482923481646491126e+00,-3.202534173685768426e+00
5.354019452144440194e+00,-7.205357953193214371e+01,5.348882810233468454e+00,-3.130516932598721880e+00
5.626853028635434129e+00,-7.213208046422843722e+01,5.275437862401362921e+00,-2.964511061917642465e+00
4.752662383659864709e+00,-7.197168660830300269e+01,5.356978705221162151e+00,-2.957912602814428471e+00
5.679968051302123122e+00,-7.206842618685863044e+01,5.421417993718941730e+00,-2.798103446728104959e+00
6.045192989843583220e+00,-7.204914282383174395e+01,5.353421077275005047e+00,-2.879927793864731633e+00
6.003132098044298814e+00,-7.207516243262405453e+01,5.246617683808217691e+00,-2.947864350786617127e+00
5.851271529393605064e+00,-7.204607346175134808e+01,5.518665019371558955e+00,-2.762807844231358612e+00
5.918429171977044767e+00,-7.227122916573122779e+01,5.871462331110472554e+00,-2.977832085108648830e+00
5.385715872068932875e+00,-7.184554432010439484e+01,5.353213004394166141e+00,-3.024732062547369260e+00
5.176487843258676946e+00,-7.212083311898575744e+01,5.711047430254279966e+00,-2.866740645753188765e+00
6.013306686347450913e+00,-7.225423755644793289e+01,5.914872220454713059e+00,-3.095096182963200437e+00
5.475689185440374196e+00,-7.213962613453708173e+01,5.422698525653594892e+00,-3.046657985679615432e+00
6.516473362889838583e+00,-7.207271393043494356e+01,5.195408140171196898e+00,-3.161915860670018397e+00
5.685962449810887165e+00,-7.209910406737724031e+01,5.981384835994157712e+00,-2.970287471769520238e+00
5.759048756087303822e+00,-7.216493511637854397e+01,5.479313259552794690e+00,-2.991284592841416234e+00
6.650169872409126270e+00,-7.214088831754146725e+01,5.565749359315664613e+00,-2.553668147036588731e+00
5.347837123556062444e+00,-7.230203466571762760e+01,5.285098462069633740e+00,-3.129566103766078022e+00
6.401345378744951908e+00,-7.217835084592736905e+01,5.281083836076475357e+00,-2.539360622478360696e+00
5.302783784139371903e+00,-7.229758861582951113e+01,5.027662605041702371e+00,-2.896243838332954734e+00
6.024232473606891958e+00,-7.205501784403276133e+01,5.574231671845916836e+00,-3.130328334541372826e+00
6.386438709187034490e+00,-7.201950031411703890e+01,5.556998594932737845e+00,-2.974278178933474237e+00
6.193828118351124346e+00,-7.245761118423843072e+01,5.434321826796591814e+00,-2.694303268009597740e+00
7.583829349470820880e+00,-7.182317215172484737e+01,5.506241449425361978e+00,-2.530746556153151694e+00
5.783820151373555873e+00,-7.162814999809073413e+01,5.279376585203010563e+00,-2.829468058973017897e+00
5.893322350865907389e+00,-7.249423809284832032e+01,5.466867911971920790e+00,-2.959762485646449282e+00
6.588656559532980239e+00,-7.243703943512458920e+01,5.648130868492915901e+00,-2.783590694113779573e+00
5.104868929229207986e+00,-7.187005206493691389e+01,5.095126876089563162e+00,-2.770762320484172037e+00
5.970732401246755749e+00,-7.240600390202550329e+01,5.631333270345185937e+00,-2.856809862401190614e+00
6.317658144270311027e+00,-7.185630166580114064e+01,5.468166999117856975e+00,-3.057374907602610659e+00
5.564410192910367314e+00,-7.196743436239266600e+01,5.500315037976536203e+00,-3.114678313599517079e+00
5.949557635335246175e+00,-7.204542002162543213e+01,5.628014421987959537e+00,-3.223439935725488592e+00
6.123885320020822753e+00,-7.205185675498385933e+01,5.927774518123325898e+00,-3.050781146306133174e+00
5.688815190835360802e+00,-7.175237560838068873e+01,5.443659763690392950e+00,-2.992602728699117698e+00
6.271964120200706816e+00,-7.237185509805989625e+01,5.280936893490070894e+00,-3.111181793070584511e+00
6.210122931430396953e+00,-7.200091602007015013e+01,5.355230813982648996e+00,-2.849205308250016166e+00
6.748238940479695636e+00,-7.219166281172780941e+01,5.926371643246786114e+00,-2.775135634370298643e+00
5.376751967297387580e+00,-7.180314094849747164e+01,5.313050328433482683e+00,-3.049601498614645578e+00
5.493919695261393343e+00,-7.259508159405280026e+01,5.280144809937755923e+00,-2.843788531698239641e+00
6.266277953844859638e+00,-7.221892829342638720e+01,5.859145525009438416e+00,-3.063529136835452693e+00
5.944285476155285686e+00,-7.210721208426684825e+01,5.195327615201886573e+00,-2.858711170077331776e+00
6.162950410084105712e+00,-7.219727278585405372e+01,5.688557115940288789e+00,-2.661344502797132083e+00
6.691505535373985403e+00,-7.209267488163793303e+01,5.407172705886809538e+00,-2.910122540816762360e+00
6.238489437738952148e+00,-7.209993655655644318e+01,5.588554688120083824e+00,-2.850943653584664617e+00
4.926923578078599597e+00,-7.213633015769525514e+01,5.333317861504169421e+00,-3.027822151366932335e+00
5.805193466847477168e+00,-7.216088720528827594e+01,5.457255998682635223e+00,-2.744497316640699403e+00
5.099851977434401995e+00,-7.174358960349610470e+01,5.686616900244329642e+00,-3.045180132736301282e+00
5.982352947917889630e+00,-7.217313961718978987e+01,5.478585002140673232e+00,-3.109501777648279397e+00
6.021030277219945326e+00,-7.188396564561023183e+01,5.547731016889402511e+00,-3.197184963135548230e+00
6.997377161804620549e+00,-7.164509459640092359e+01,5.643010821682518774e+00,-2.761678936152395014e+00
7.351853940811031052e+00,-7.220406466489185959e+01,5.783691319869698866e+00,-2.758635751638466971e+00
5.774525050035602902e+00,-7.220522611181827699e+01,5.562010341461151697e+00,-2.915024061468317385e+00
6.742740297303729591e+00,-7.226093094376764725e+01,5.568709003426675075e+00,-2.858106186012888905e+00
6.816327045109829008e+00,-7.165300238438719305e+01,5.585672591455933755e+00,-2.933461643268242547e+00
5.944283408993769946e+00,-7.207502657396702261e+01,5.487583616211168192e+00,-2.734366823176380024e+00
5.056067865459695554e+00,-7.206208630650890257e+01,5.714468113365113844e+00,-2.993682184120232570e+00
5.779696469498264655e+00,-7.206075644071709974e+01,5.555389074254293291e+00,-2.810522966171976833e+00
5.677952038971727511e+00,-7.225624066638347642e+01,5.311284286649038400e+00,-3.133863014258633228e+00
6.556093334105414172e+00,-7.206432503570182746e+01,5.226282312488228499e+00,-2.929644024627785281e+00
5.876355560075253948e+00,-7.209823445367977968e+01,5.764335158782149193e+00,-2.618420250730059351e+00
6.681963979188771496e+00,-7.200449271250089112e+01,5.806822261570192545e+00,-3.198339324525071969e+00
6.173289610980021713e+00,-7.200685219765379941e+01,5.956096696587333206e+00,-2.993943224198593267e+00
5.081989353434210877e+00,-7.198305015196839918e+01,5.450240481517902857e+00,-2.936862656796214388e+00
5.302511211695639659e+00,-7.231238811907847719e+01,5.459087665986482207e+00,-2.867499220678845440e+00
6.510407886209165440e+00,-7.231291311496615037e+01,5.339057526983255642e+00,-2.649260653692438350e+00
7.063621557844953713e+00,-7.189824987663885736e+01,5.538719972137786662e+00,-2.929190097722796260e+00
6.672830911022900047e+00,-7.181797788225699719e+01,5.329119540310744974e+00,-2.615096649201378298e+00
5.878180140354396066e+00,-7.201213448304640963e+01,5.390474653081808398e+00,-3.170694712330759835e+00
6.038349491192608554e+00,-7.219493591524702936e+01,5.495548021716755827e+00,-2.499763170472875551e+00
6.258549540264072064e+00,-7.157792956334762380e+01,5.446158236840945577e+00,-3.001364561112378482e+00
7.020787825618086231e+00,-7.219590310034892866e+01,5.637968778759250732e+00,-2.705246930558279139e+00
5.780916907316067110e+00,-7.195358725257845833e+01,5.155598343504576242e+00,-3.411050565562586900e+00
6.324673313644555428e+00,-7.205182192774537953e+01,5.344665884410655821e+00,-3.100410810044893939e+00
6.048404096792874718e+00,-7.202765985991899811e+01,5.779889624804476433e+00,-2.417655216429852594e+00
4.902015517567146041e+00,-7.229537712996538801e+01,5.721417630743649951e+00,-2.933132175195665603e+00
6.613892564783286687e+00,-7.193983075331030363e+01,5.246197212410193877e+00,-2.772123844156511918e+00
7.098173261566222081e+00,-7.218236496254181134e+01,5.870839707591348322e+00,-2.691112413498267575e+00
6.751222347325178674e+00,-7.224056437938112651e+01,5.591751521215075904e+00,-2.804961669289851578e+00
6.822388252598051928e+00,-7.195889261714985707e+01,5.480479034358170409e+00,-2.551982951943394529e+00
5.520491094236646745e+00,-7.194352980766666406e+01,5.342054184165470510e+00,-2.879584834769753243e+00
6.201541579386572245e+00,-7.184305899291102548e+01,5.310210781833696991e+00,-2.803636843427780967e+00
5.992163622997866312e+00,-7.182916016826750649e+01,5.408270640572193422e+00,-3.044169969267924714e+00
6.158294549742127977e+00,-7.204733880934389845e+01,5.637018057292899620e+00,-2.996696411804331994e+00
6.573063908440958336e+00,-7.195989679486802970e+01,5.359945757216266315e+00,-2.564863148477074084e+00
6.156823984387354010e+00,-7.221170696777835474e+01,5.365928452283483807e+00,-2.994813589995061420e+00
6.024423732087107020e+00,-7.207090396006759647e+01,5.438205353196354785e+00,-2.823047655045610949e+00
6.909995291872744083e+00,-7.199440211602198758e+01,5.893243965142555219e+00,-2.835365280446241698e+00
6.758113517523291591e+00,-7.231267278865792036e+01,5.554853031357977144e+00,-2.987113487375027354e+00
5.724048418274271910e+00,-7.242516754558606351e+01,5.196984223685491955e+00,-3.080943759681333827e+00
7.033759346528541734e+00,-7.230385620342947561e+01,5.276919938060364856e+00,-2.622402612628571994e+00
6.102278358554712234e+00,-7.227178918695663867e+01,5.285641978152495035e+00,-2.897388346082242272e+00
4.980125800767660316e+00,-7.181272828854534396e+01,5.528469625842984847e+00,-3.112354053729710301e+00
6.034453831137104984e+00,-7.210969143873779785e+01,5.561007838320303875e+00,-3.069923505462486268e+00
6.350068746148873622e+00,-7.195478093373918682e+01,5.310657950942440308e+00,-3.033935858746215963e+00
5.389632249017955345e+00,-7.223235252794198402e+01,5.378654603873025408e+00,-2.919091411716129958e+00
6.761860359886377125e+00,-7.229533007112063103e+01,5.543867532455127645e+00,-2.779583288090403226e+00
5.465161602340944391e+00,-7.193212550722111587e+01,5.269214796502777354e+00,-2.717677781249157487e+00
6.021748677528269589e+00,-7.214746076501266714e+01,5.798887972835241378e+00,-3.266519431333958057e+00
5.465551793712844386e+00,-7.222452699043790858e+01,5.650109392442054457e+00,-2.920185599581886393e+00
6.081806715760815329e+00,-7.212232630573015513e+01,5.163527789413167035e+00,-3.079761525483178719e+00
6.634990363555236748e+00,-7.201413962998401530e+01,5.498175093408114833e+00,-3.198278292245786858e+00
5.171654663071621805e+00,-7.210019748563684061e+01,5.838014308111081796e+00,-2.678297261511665361e+00
5.974797013922037436e+00,-7.211217186212810759e+01,5.322888451095360018e+00,-2.993028398321142536e+00
5.874232089123675671e+00,-7.208144590739902924e+01,5.875946226425604380e+00,-2.786439130998522806e+00
5.694957560047905432e+00,-7.228695680983929606e+01,5.681922918629525476e+00,-2.712504194547842307e+00
7.052887435384421977e+00,-7.177080807975660548e+01,5.821351766968112962e+00,-2.956851591186767436e+00
5.342119323467088066e+00,-7.240350674083553884e+01,5.155366745657731009e+00,-2.858423881032630565e+00
6.298637265259875662e+00,-7.199443508275383863e+01,5.405279783897934287e+00,-2.820559213738763837e+00
5.390263260962734115e+00,-7.204919020613725422e+01,5.602428600633427180e+00,-3.134881458082317884e+00
7.195890661019388901e+00,-7.205914679027266345e+01,5.481924028525152259e+00,-2.726644510807790578e+00
5.382119500206489882e+00,-7.217152446097767893e+01,5.756208222202872982e+00,-3.251937994328887527e+00
6.659876028265008685e+00,-7.202326518170897884e+01,5.510794554252003152e+00,-2.723185827096614720e+00
