ra,dec,pmra,pmdec
7.860958481581414503e+01,-6.901498550430142132e+01,1.935229987445794331e+00,8.579038949599532282e-02
7.875036002880817421e+01,-6.902445638980958620e+01,1.765126138650318088e+00,2.469665315850982923e-02
7.884054237945545651e+01,-6.902195947333950699e+01,2.547080815624704897e+00,-5.747088974987096810e-01
7.872942513968079936e+01,-6.903078509086698489e+01,2.005556733289398874e+00,1.050663027601907995e-01
7.870504824696041624e+01,-6.902258997926783479e+01,2.518183094823907453e+00,3.484585006630811499e-01
7.881365093402079935e+01,-6.905086289664998844e+01,2.021986076556134382e+00,6.179424985013322047e-01
7.867703674565728988e+01,-6.900393665449318803e+01,2.318481034368230720e+00,3.486521942481802250e-01
7.879019318514178849e+01,-6.903642765861307851e+01,1.429776526851564533e+00,-7.134222068232921599e-01
7.869458177011316025e+01,-6.902460372862076099e+01,2.794377150424854239e+00,7.259050873644297130e-01
7.870581268675489639e+01,-6.902706874160047334e+01,8.529630152871350290e-01,1.601111641899511662e-01
7.879309399579875617e+01,-6.904683922026293885e+01,3.068183585355042542e+00,-1.253312473170934416e-01
7.876310879537183496e+01,-6.902135676251738516e+01,4.037713846507894333e-01,1.046783628639921471e+00
7.873848017618198014e+01,-6.899033602101616225e+01,2.009408027771386607e+00,4.988171217183759443e-01
7.885070796157958739e+01,-6.900517312166036277e+01,2.314999616253490267e+00,-6.757827294699125797e-01
7.883772225373525089e+01,-6.900821488496296752e+01,1.423514414070193634e+00,-9.322260730163256515e-02
7.884428374648747706e+01,-6.900132367967063374e+01,1.623451858045868779e+00,-7.731901204469181499e-01
7.882553228114306876e+01,-6.909694846614684138e+01,1.636127309217669801e+00,2.777776491815591720e-01
7.869782043171849750e+01,-6.902642949542796202e+01,2.521715402256811789e+00,2.899922742916881679e-01
7.878855238911690151e+01,-6.898092580177687694e+01,1.486494289598647933e+00,-8.975218411780586103e-02
7.868133190002109245e+01,-6.901419284888326899e+01,1.549624517144452485e+00,-4.227854070280068211e-02
7.882979330467492218e+01,-6.900381050602247512e+01,2.207306930657246813e+00,-9.939947938101485470e-01
7.879615120538906581e+01,-6.900197779630296679e+01,2.638207286644472127e+00,6.998279335637255238e-01
7.885346691070995462e+01,-6.904690319776689478e+01,1.913976824346592664e+00,7.918252945603478921e-01
7.880021998918134329e+01,-6.901496457084066094e+01,2.239827631678371400e+00,-8.044307634043093014e-01
7.874844773619666682e+01,-6.903186247851570556e+01,2.578583523983090764e+00,-5.906251412968022141e-01
7.874055555961068364e+01,-6.902425137251583465e+01,2.697141524142828928e+00,5.787911500499537398e-01
7.892611107288105643e+01,-6.904685577932507101e+01,1.980711973363837641e+00,1.300941724526383236e-01
7.871090589622504297e+01,-6.902240941103495686e+01,2.163912079026347524e+00,7.049580670470824151e-01
7.886534827624900856e+01,-6.901214491005268314e+01,2.658878489538603951e+00,-1.523213482457174694e-01
7.885437430212341781e+01,-6.902493203812899480e+01,2.210641850697542932e+00,-5.353736165725935248e-01
7.886958206784014180e+01,-6.902018794473895014e+01,2.063988472204802971e+00,2.536948299090819869e-01
7.875183996597196767e+01,-6.899445413006968408e+01,2.576808702199438805e+00,-3.794900783160269908e-01
7.875102275105065530e+01,-6.907576737435491054e+01,1.864463763275482133e+00,5.771559269770702993e-01
7.873731590022374860e+01,-6.900983847442103070e+01,1.973168552681711319e+00,8.057633148503532405e-01
7.875697779993970471e+01,-6.904167435923476148e+01,2.465894781035965710e+00,5.046396944271533958e-01
7.882239124779367501e+01,-6.900968811210341869e+01,2.298448150425076442e+00,3.168203491644298042e-01
7.873145149365146267e+01,-6.904574315466038570e+01,2.104109190445675459e+00,4.473843675628909056e-01
7.867731663099871753e+01,-6.902907358478950073e+01,1.319182320428830213e+00,5.171147872592934958e-01
7.886604192842162320e+01,-6.902380039412007307e+01,2.457271946550429575e+00,6.400977303558501585e-01
7.881505673890070796e+01,-6.901080675565468425e+01,1.602766054496967518e+00,5.094407376649260355e-01
7.884904554175840019e+01,-6.901619285014930938e+01,1.960195187759198765e+00,3.275826851550074914e-01
7.871513000928848669e+01,-6.899200414127406589e+01,1.823676027818804668e+00,7.182617746701627226e-01
7.879301173431773009e+01,-6.901356546016374693e+01,1.587751379777337490e+00,-4.950423428483392008e-01
7.875824768519250085e+01,-6.901597013059949859e+01,1.644569682519427367e+00,1.182395245073226464e+00
7.878103813802883337e+01,-6.902399347894187542e+01,9.817988893588937005e-01,-5.735963771210295103e-02
7.863229444807797108e+01,-6.902266728872511692e+01,1.625468916503826078e+00,7.197627141062022949e-01
7.869079715640059192e+01,-6.900771647789211727e+01,1.141392885910021970e+00,9.848238309395093704e-02
7.873269436806155852e+01,-6.906841900141212420e+01,2.549097428529572440e+00,4.796320471253142648e-01
7.874353181047420946e+01,-6.902890509694793764e+01,2.680166560332881254e+00,-5.847293469125115495e-01
7.877633895846850010e+01,-6.903733673843089491e+01,2.045305662218283249e+00,-6.679159452033065492e-01
7.874868540934645011e+01,-6.905616607620709146e+01,2.773726850060434401e+00,-4.596905948926582330e-01
7.871258116253966364e+01,-6.903187881428509343e+01,2.695277867253921489e+00,-8.388491583925716810e-01
7.874858972562458348e+01,-6.902607013628897903e+01,2.707108285488411870e+00,8.825443116059329407e-01
7.876178199413402581e+01,-6.905365801056331065e+01,1.714462731665117312e+00,8.621080249702260945e-01
7.871344222473716457e+01,-6.899834981088928032e+01,1.319861545417543525e+00,4.211023974206172249e-01
7.877353381664096332e+01,-6.900353563936840828e+01,1.347329972733678716e+00,2.141177067899943665e-01
7.880879592911249176e+01,-6.904528769707754066e+01,2.470354413667476656e+00,8.865917758712648089e-01
7.868724219703753420e+01,-6.902166782471861950e+01,2.387891912403790950e+00,-5.482823723244857339e-01
7.876431374276452857e+01,-6.903226667081756318e+01,1.735818626720303515e+00,-5.364778070045940206e-01
7.884688999205306459e+01,-6.902460678000063865e+01,1.439348383308857615e+00,-9.269072928950095047e-02
7.873270920067774625e+01,-6.903203800366090093e+01,2.270263547195436438e+00,8.110654922491455920e-01
7.874895465629700197e+01,-6.903909751791066185e+01,2.296878252197645853e+00,4.138071651998878053e-01
7.866891623834897018e+01,-6.901973174726461480e+01,2.350686638377810667e+00,2.116684570100114127e-01
7.875230832588580654e+01,-6.901840419511158586e+01,1.445617043729520157e+00,3.519328736632296173e-01
7.888666567189191881e+01,-6.903023613683122051e+01,1.756425420974121243e+00,8.331186689026379710e-01
7.873840761366319896e+01,-6.904863023923529397e+01,2.762479598688562632e+00,-3.802784996291277975e-01
7.880255382890246096e+01,-6.902777741937899236e+01,2.442226720266889028e+00,-5.384845129543640585e-01
7.879772919060052061e+01,-6.904563443912081766e+01,2.363837433609353500e+00,7.680755083871684263e-01
7.874417132288840548e+01,-6.903205201277833680e+01,1.166564873142790226e+00,1.837449764313142442e+00
7.878295876991914781e+01,-6.907943039097010285e+01,1.919350642821496145e+00,1.164050423486410413e+00
7.870318439512524833e+01,-6.907478616932847615e+01,1.804782737639196055e+00,-3.481699643672000466e-01
7.875957109639070097e+01,-6.908376735545436986e+01,1.888968075149247250e+00,4.239978730975025312e-01
7.873557248488143046e+01,-6.905125362666255739e+01,2.093468619026333410e+00,5.061588094341915589e-01
7.881921904793962597e+01,-6.901821916005553703e+01,1.794126507997877651e+00,-1.258662738259508640e-01
7.874285139878911366e+01,-6.902178295987553724e+01,1.302137530882095939e+00,-1.411079927165920789e-01
7.875081484344089233e+01,-6.900859132852669120e+01,2.382165415991767343e+00,5.871950205445266580e-01
7.862495998492616422e+01,-6.906623137813046753e+01,1.423881952987063215e+00,4.440041442604872879e-01
7.876725692218325037e+01,-6.903304256346544321e+01,1.393495999047610123e+00,4.047907866232997032e-02
7.871874362538956404e+01,-6.900340279687672762e+01,2.383183802581756883e+00,3.668597497461456025e-01
7.875568948506979439e+01,-6.900596447827518887e+01,2.452647074116008685e+00,2.355838487018224736e-01
7.870608134787335075e+01,-6.906640788874419457e+01,1.160241473885753827e+00,2.602294018662990038e-02
7.884587879605510352e+01,-6.902717597384180692e+01,1.449106681323154788e+00,-3.226453629112904786e-01
7.872388339276356817e+01,-6.905630849879824495e+01,2.889115944467467223e+00,-1.906732907273855915e-02
7.874520671111075387e+01,-6.903936702126799219e+01,1.247780062954195524e+00,4.895005804797885052e-01
7.877349164332262887e+01,-6.897939884343857386e+01,2.033660238404710885e+00,3.229453034921017096e-01
7.868358139590077371e+01,-6.902895342842074911e+01,2.146014717196456534e+00,7.414728581978141664e-02
7.887282801129227039e+01,-6.904194785017901381e+01,2.069146607904911228e+00,-3.704713226487785782e-01
7.888211402409852724e+01,-6.901299592343349332e+01,2.198521729694717486e+00,-3.741212965384123068e-01
7.876716622134479451e+01,-6.901866877945968781e+01,1.384106939600664887e+00,6.943416411497738139e-02
7.861353337252823792e+01,-6.902374928668744758e+01,1.521440381694552757e+00,9.700419075675903446e-01
7.872885977540033764e+01,-6.902962842768862117e+01,2.585785996920095364e+00,1.148014683354835030e+00
7.871889478751289460e+01,-6.905592517688153009e+01,2.656185159268279694e+00,-3.540332994565503766e-01
7.885632250024505652e+01,-6.899691603469277368e+01,1.024778827642482515e+00,5.582723556021348954e-02
7.877516807987647951e+01,-6.900988989939800433e+01,1.373508123153335259e+00,8.253037623885558505e-01
7.860235325428968167e+01,-6.900301010954402159e+01,1.759606619376371750e+00,-5.588362456116613419e-02
7.876591535819501644e+01,-6.900600647244750974e+01,2.524921108326480645e+00,-6.173758733727486847e-01
7.887305473151899093e+01,-6.905759854752628257e+01,2.494880476485180854e+00,-1.163802167054207581e-01
7.884798028831494321e+01,-6.902738943832139284e+01,2.555357134283610332e+00,-4.239045893053851044e-01
7.878762579029954338e+01,-6.901754963225894812e+01,1.927851913362842895e+00,-5.043579049190787256e-01
7.872987021822341092e+01,-6.904629200585644355e+01,1.184633604533288809e+00,7.781876772606204362e-01
7.873844531969312754e+01,-6.902791134690822616e+01,1.434969069525869001e+00,-1.631799263670102862e-02
7.889134457985458937e+01,-6.902677044313820431e+01,1.148744529817887328e+00,-5.856229296744971946e-02
7.878263914488115915e+01,-6.902498550262625088e+01,1.187124150850489501e+00,-4.450000706912346504e-02
7.878744773924989886e+01,-6.900842256239819505e+01,9.752568155991554466e-01,-1.965132854415755914e-01
7.871561590308454015e+01,-6.901882551801605814e+01,1.018733170858808323e+00,-3.041178582926304941e-01
7.882113954965085156e+01,-6.903184272674656086e+01,9.528122824140359270e-01,1.832611688590404797e-02
7.880709529768940058e+01,-6.899594513333535417e+01,1.464995888992376205e+00,-7.987757969780370781e-02
7.870387149135763138e+01,-6.903883083146595823e+01,2.309728390616059723e+00,-4.704549298323416062e-01
7.874755795152158555e+01,-6.900985616534129008e+01,3.243034804532754389e+00,-3.945530512339354701e-01
7.881129615788206877e+01,-6.900345816674679611e+01,1.858347384522766932e+00,-1.418693897640303514e-01
7.873109953102108705e+01,-6.901092509201455982e+01,1.411899417393662537e+00,-8.282788405499798001e-01
7.870911923899724627e+01,-6.903991979050249483e+01,1.199120085672980673e+00,-1.099087050632422125e-01
7.883418847527624962e+01,-6.901251880038532249e+01,1.916571374629260305e+00,1.075652959268551090e+00
7.867364674611049224e+01,-6.902456677715541389e+01,1.601874001859998842e+00,-3.520583067308463709e-01
7.882199405971222461e+01,-6.901270004315334461e+01,1.969852588297652751e+00,-4.503207294404069638e-01
7.860452282325469753e+01,-6.905235839818098498e+01,2.448793137948837906e+00,-2.289986935374556665e-01
7.875586454551705629e+01,-6.902396497934927311e+01,3.037314394935916262e+00,4.581746318332837742e-01
7.876167908759532565e+01,-6.903711961166359856e+01,3.186100165693405373e+00,2.521417503041216701e-01
7.884951576764402148e+01,-6.902909956633294541e+01,2.117137698743998264e+00,4.518716167428011854e-01
7.872648493392759406e+01,-6.901336207740604323e+01,1.826376535219146113e+00,1.115856364175349391e-02
7.896977629507352958e+01,-6.899223543661520353e+01,2.246467973573091470e+00,1.196331133385823975e-01
7.872364351908215951e+01,-6.904187093893153815e+01,1.211108646113975285e+00,-6.758156988339971694e-01
7.879233708479621612e+01,-6.904231636267961392e+01,1.741561412332430114e+00,2.983870838632494138e-01
7.880098395004230838e+01,-6.903951658500864141e+01,1.861126010499529526e+00,-1.177846344129768186e+00
7.883403212889136569e+01,-6.904391567470680968e+01,1.330806032600500011e+00,-1.459588313958762040e-01
7.884929013491202454e+01,-6.904266738491537581e+01,1.360942424356785363e+00,1.032137182940385367e+00
7.881410364738665919e+01,-6.904471199744193655e+01,2.036151001390514192e+00,1.335482555814857086e+00
7.869139100553108790e+01,-6.903338341551189217e+01,1.300451042713645755e+00,9.607353537572901336e-01
7.872610677270000679e+01,-6.902922084271573056e+01,1.457105932652029923e+00,6.273903066358621494e-01
7.874811476028301627e+01,-6.902577003728664806e+01,1.693342864307211704e+00,2.123829603368782015e-01
7.866179381930589898e+01,-6.900137850223782721e+01,2.096803441007454527e+00,4.004819622528151823e-01
7.880518217595506769e+01,-6.901027895075748120e+01,2.683969530138299753e+00,3.057293249669310597e-01
7.869896241079455024e+01,-6.904456801440443314e+01,2.680335420537028668e+00,3.612319056082109459e-01
7.883090117812179187e+01,-6.903429068836926774e+01,2.001853844471845445e+00,-1.202618652906834784e+00
7.879445110391226592e+01,-6.900365122007829655e+01,3.244648974649251283e+00,7.862243542975149158e-01
7.879327393516757638e+01,-6.900911508798348848e+01,1.766158014674124033e+00,1.556401278820895295e-01
7.876435215596512762e+01,-6.905501786273914888e+01,2.346946900568541494e+00,1.387639640645712547e+00
7.869087949305374252e+01,-6.901050083416741643e+01,3.358057911523516736e+00,4.773283374469928786e-01
7.876758219471081190e+01,-6.903967003976246986e+01,3.097758931217951428e+00,9.361669074409079139e-01
7.881678339126926858e+01,-6.904229414889276484e+01,2.855583922429389965e-01,5.140160259311836732e-01
7.882613398866513421e+01,-6.901034150172810655e+01,2.353252977082755493e+00,8.564789973672373158e-01
7.878916438950672330e+01,-6.900613393487171265e+01,2.120899172843469849e+00,-9.949102390738351342e-01
7.863794205856400765e+01,-6.905568182557756529e+01,2.328780355960798243e+00,6.412723855415580765e-01
7.871590843469283527e+01,-6.905282335808392702e+01,1.140941915668989726e+00,-9.372939470831189723e-01
7.878500244514087569e+01,-6.900872713646100465e+01,1.358790791153913435e+00,9.214012316376914979e-01
7.871872413437864680e+01,-6.899685855680893098e+01,2.258342832599061545e+00,6.278603302390284302e-01
7.877272919596168776e+01,-6.898209781121784090e+01,1.977504790463973094e+00,5.010367209766108942e-01
7.877608348038096153e+01,-6.907696360088685594e+01,2.582160431935522027e+00,-5.372941329206729622e-01
7.889155441887247378e+01,-6.899337697921649237e+01,2.134794253947741360e+00,2.269654264904403251e-01
7.879658841714332596e+01,-6.903204952427543617e+01,2.058434061634482948e+00,2.610520633325185136e-01
7.877559537974364900e+01,-6.902619075951751881e+01,1.659892831135584279e+00,4.708065355069865898e-01
7.883755044233372189e+01,-6.902871069240013924e+01,9.448851075277105993e-01,9.485649362140885499e-02
7.860734258272253783e+01,-6.904946860640214368e+01,2.219112827452373704e+00,6.058829929648363866e-01
7.880926005713925520e+01,-6.903197946707089727e+01,2.510182951182732491e+00,-1.310631018696128414e-01
7.880078628260586981e+01,-6.900716629310650774e+01,2.743095696390954963e+00,1.169941231504852741e+00
7.872339116500104694e+01,-6.903153940662447496e+01,1.606589220397919959e+00,3.422580310126993042e-01
7.883891592263637449e+01,-6.903855331680432528e+01,2.188690117810073055e+00,-1.021058758933798494e+00
7.876913442488478267e+01,-6.902433724771222501e+01,1.783175545250293315e+00,-1.013104246078192938e+00
7.892912182402207577e+01,-6.899664621693224831e+01,2.426164760051085612e+00,1.122574731479591414e-01
7.874626154891977592e+01,-6.901955266985943638e+01,1.603789681824970170e+00,1.036268708244851844e+00
7.870974033856064977e+01,-6.902089826447668486e+01,1.443676984828544008e+00,3.838561193342615585e-02
7.878125016912629519e+01,-6.904024331117783220e+01,1.103970435023630348e+00,-7.206651263475178926e-01
7.885702558353450797e+01,-6.903398347996017037e+01,2.798728021534574673e+00,-5.193397579290407462e-01
7.886573596051064783e+01,-6.903673080762604286e+01,1.579975684902681143e+00,1.192279477785397335e+00
7.874360653515206820e+01,-6.902156216736487693e+01,4.701729873690428940e-01,-6.527044090461906478e-01
7.876048187840838466e+01,-6.903320021164377351e+01,1.936935205127258142e+00,3.376878659090329360e-01
7.874768791646560828e+01,-6.904378778475133061e+01,2.518048649275372419e+00,1.359281260892408749e-01
7.872433773539057711e+01,-6.903765449888449268e+01,1.933461242415389636e+00,1.172999137243463608e+00
7.876022168915702082e+01,-6.902095090208155170e+01,1.439373744578297032e+00,2.711799240648911091e-01
7.880040840793844836e+01,-6.906229417667869086e+01,2.320082956624312853e+00,6.056500346813026292e-02
7.877113216477636115e+01,-6.902393987632704864e+01,1.964789237098459651e+00,4.378458797401514335e-01
7.885044140257647882e+01,-6.905860817962688714e+01,1.929963754360052741e+00,4.023899994031687188e-01
7.878258083342478812e+01,-6.908175507345158906e+01,2.137366419684711527e+00,1.130102116891216868e+00
7.883236234123114627e+01,-6.901357900201824691e+01,1.176725352409853098e+00,3.269116427023707194e-01
7.871453169686151341e+01,-6.904322776546175078e+01,1.251587140468787496e+00,8.451615277082218380e-01
7.874533622004481970e+01,-6.902377999234285255e+01,9.078053828590374463e-01,-3.241813483644337412e-01
7.879307993535731214e+01,-6.903444326363764105e+01,1.788445682001087000e+00,2.551082945205804253e-01
7.882996250431384055e+01,-6.905431656659672512e+01,1.489545738255877882e+00,1.183071971130267297e-02
7.875570029316462239e+01,-6.900032775902147364e+01,1.606895795498854529e+00,7.476119141817940683e-01
7.884737939336230284e+01,-6.902541023682042010e+01,1.228637138692931563e+00,1.169775807864936179e-01
7.891665741923156929e+01,-6.906312188242615946e+01,1.739220102261206158e+00,4.657232175771065519e-01
7.875662596492432499e+01,-6.904598381642803417e+01,2.324210191778376178e+00,-7.338533471624053561e-01
7.882257435647640875e+01,-6.900766200122427563e+01,1.151944424962944025e+00,6.850997903271416334e-02
7.878918277945501814e+01,-6.906552617657396809e+01,1.963392341610349812e+00,1.225521166011687146e+00
7.876668995303883491e+01,-6.902848777304893702e+01,1.370898203897898737e+00,4.821036269153305964e-02
7.873711210762041901e+01,-6.903294366478007760e+01,1.462673967748889359e+00,-2.494866174655548663e-01
7.874396584693126044e+01,-6.904768755998485119e+01,1.414212247260811184e+00,-8.923924175085469201e-01
7.867532341949475949e+01,-6.898310469543950774e+01,1.646703692519859707e+00,-2.683466920030588287e-01
7.878854753279583178e+01,-6.903544815214239350e+01,1.230954093647593561e+00,-7.933379560455496859e-01
7.875583052643509063e+01,-6.908068670086477425e+01,1.702804719711026538e+00,-1.578579549540272964e-01
7.874693825279294401e+01,-6.903934695201741079e+01,2.337741817892609486e+00,-1.048512353988518830e+00
7.869811735744831083e+01,-6.905065033057883284e+01,1.359890568280087253e+00,7.467712723657708995e-01
7.872159230492331972e+01,-6.904958897638961446e+01,2.521315451294989796e+00,5.099418397546593429e-01
7.864363072104190167e+01,-6.904060389669328401e+01,1.588339192010456813e+00,-3.231977235093232426e-01
7.868015537864371822e+01,-6.905212386372396338e+01,2.055068456643241781e+00,4.339042694664853594e-01
7.875137789262880972e+01,-6.902331942226858530e+01,1.901358575312661836e+00,3.205117166056690170e-01
7.876090602901282978e+01,-6.900869819400250549e+01,1.281085329553032670e+00,9.554901617290653126e-01
7.874533562930649566e+01,-6.903986069513670998e+01,1.904201541325780234e+00,4.458614959027882851e-01
7.871152935075747337e+01,-6.900863414350796177e+01,8.140042114935266415e-01,-4.005592260986001740e-02
7.871844622243811784e+01,-6.904736111802262144e+01,2.379203489998793941e+00,-6.450808666221814480e-01
7.868254886521908986e+01,-6.902975433420360218e+01,1.188455242057908645e+00,-2.822228225608718333e-01
7.882458348912653889e+01,-6.900002366617690086e+01,2.450644314608311891e+00,8.028018689217183423e-01
7.874925717670667780e+01,-6.903544884809302573e+01,2.799904794747138048e+00,-9.409331903268292052e-02
7.866987408896895317e+01,-6.902012098512138039e+01,7.917280419283142523e-01,-4.261438335100319053e-02
7.880524818121659791e+01,-6.900098890940506635e+01,2.166375370263739608e+00,1.084477848914173315e+00
7.883192670906075250e+01,-6.907459184584487843e+01,1.778011983901411686e+00,6.650722109549960237e-01
7.871597557376460941e+01,-6.899040278592924835e+01,1.281675200395969494e+00,-3.346138865907596349e-01
7.877253876612169847e+01,-6.902338051305248712e+01,1.391589428196750244e+00,-8.007246899853529554e-01
7.876575548026679030e+01,-6.901820754181677842e+01,1.238312626412708228e+00,-9.872902039552738929e-01
7.860243681038178920e+01,-6.902368672528990601e+01,2.351393433737247296e+00,4.894235075963987991e-01
7.873505374272691881e+01,-6.901765667957826622e+01,2.388210305089506047e+00,9.645666196497999501e-01
7.885778929421836381e+01,-6.902099481809821668e+01,1.551039074008821794e+00,3.360675694043968043e-01
7.869605545406146518e+01,-6.902316963646281067e+01,7.380380683279981202e-01,-2.808387265777204100e-02
7.879561022102203083e+01,-6.900773803187188093e+01,1.228756187802817035e+00,2.441510384664374589e-01
7.880622420701709530e+01,-6.903120259980556739e+01,1.980879181931042954e+00,4.657783811609195190e-03
7.886225842484186899e+01,-6.904970195656166254e+01,1.820975966197778906e+00,-1.141797160047940407e-01
7.870356568453921398e+01,-6.899638052521670772e+01,2.812189766248938128e+00,-1.607140268127084104e-01
7.878102768576113135e+01,-6.900649852755053359e+01,1.754051839709896976e+00,1.419520017824433822e+00
7.876915294903783149e+01,-6.903160096860904105e+01,2.319710413477809041e+00,1.009945733663323297e+00
7.880363150652780746e+01,-6.905203366677832832e+01,2.910879712295601163e+00,3.311170973193331424e-01
7.888422080308680506e+01,-6.904620785679182404e+01,2.117487567177337660e+00,-7.579319060858841217e-02
7.874243636435619464e+01,-6.902102859656339717e+01,1.936829186435788053e+00,-7.053810507426455656e-02
7.875790549877881119e+01,-6.903082088120169146e+01,2.996139882994291792e+00,-1.886512521609602366e-01
7.884227952386908100e+01,-6.900634648143009997e+01,1.961843976361840269e+00,4.336907226888092048e-01
7.875835349140079700e+01,-6.899039993610736587e+01,1.727203212858501979e+00,1.816524108401901816e-01
7.871927908168333943e+01,-6.904716582886265996e+01,2.129327746020035939e+00,1.242869932676155198e+00
7.877936118806150034e+01,-6.901305817222407768e+01,3.161211857135755032e+00,1.094873663659632790e+00
7.883352039638619146e+01,-6.902039344395771536e+01,1.101460390503940845e+00,-9.733137984948178612e-02
7.876130011680945131e+01,-6.905152615863248400e+01,2.702398715242369853e+00,-9.492201996655511564e-01
7.884363268075301789e+01,-6.904547576670859144e+01,2.195588365904003858e+00,-2.407979683489286649e-01
7.874917619363290555e+01,-6.900728212928532912e+01,2.396401213357874038e+00,3.261842406016438600e-01
7.869818149676903829e+01,-6.900292503744451267e+01,1.228496617202881946e+00,1.483570867773876145e+00
7.882379958303658896e+01,-6.900497709448917760e+01,1.164298848467220537e+00,2.282999231408470442e-01
7.883721599371112632e+01,-6.903518286240552015e+01,1.764490372760593617e+00,-4.168167796305163875e-01
7.875897995829252807e+01,-6.904319420897904536e+01,1.023698429592030834e+00,-3.048333737843779145e-01
7.888623168057900159e+01,-6.902388953817593631e+01,2.253245707435892697e+00,5.778150151889023256e-01
7.877104083085305319e+01,-6.905595172500082413e+01,1.825897474877577586e+00,9.930394939326492310e-01
7.867157289793121322e+01,-6.901291207525312643e+01,1.788208269530209282e+00,-2.199981181542092490e-01
7.876582240563338644e+01,-6.901255527781258081e+01,2.365763402294073448e+00,1.452640240021709550e+00
7.873604956060292182e+01,-6.903456099053182982e+01,6.954408487493699553e-01,-6.753973496241383323e-01
7.870545653549220333e+01,-6.897339623184028312e+01,1.715114533325421853e+00,2.130010791411974247e-01
7.878176143156477451e+01,-6.906191991881541981e+01,1.157127007354699755e+00,-3.304103044502126330e-01
7.871361253231268051e+01,-6.902993763350971790e+01,1.084748967931283614e+00,3.089267205508797187e-01
7.870148962023687034e+01,-6.904615799910648377e+01,2.406228255674050409e+00,7.236844006192588719e-02
7.881622931043209235e+01,-6.905126939059594804e+01,2.352506250383063158e+00,-1.322269360246803860e-01
7.865067819960171391e+01,-6.900414878837368349e+01,1.937649057434182698e+00,2.367529596659035951e-01
7.878522557616805955e+01,-6.902249859492482642e+01,2.185271797476375788e+00,-8.003321103500349309e-01
7.869809730745281229e+01,-6.900227964415415727e+01,1.421302137016900557e+00,9.554942091960820783e-01
7.872580313706413335e+01,-6.906237345669993033e+01,2.032699780212125606e+00,1.740755397124789106e-01
7.873320420338372116e+01,-6.895330816048854672e+01,1.800863714104747881e+00,-1.791085637953399590e-01
7.873960933647123284e+01,-6.897182263016453874e+01,1.350790994161873870e+00,3.157508631515311137e-01
7.877860559470259716e+01,-6.901742224804827686e+01,3.214185434197726732e+00,-2.277728212225071380e-01
7.877038460089424632e+01,-6.903375185594568109e+01,1.820750279218989576e+00,8.481958489611818308e-01
7.874656347959501090e+01,-6.898620715146418547e+01,2.249784208794871176e+00,1.096402023605653309e+00
7.883365527519529792e+01,-6.900027824886443284e+01,2.294785020880046211e+00,1.047443730076290436e+00
7.885313176626129916e+01,-6.905383066955354820e+01,1.225651921510359399e+00,-3.716456789135494376e-01
7.880472259282608150e+01,-6.899914345349306188e+01,2.096509962428685370e+00,9.627588124008529258e-01
7.882684938102437400e+01,-6.904307028430393700e+01,1.955373008243086907e+00,3.812711424269316085e-02
7.873675438075545685e+01,-6.905662848289335898e+01,9.736199515604581078e-01,-7.161087506997795837e-02
7.873943930021167148e+01,-6.901818918774080203e+01,2.252805199314686480e+00,2.439265341368139217e-01
7.869044824740447552e+01,-6.903907662802113521e+01,1.762669263835719757e+00,8.687759299418646997e-01
7.875544641360312426e+01,-6.906338396087804199e+01,2.428052888714140600e+00,-6.867890376445012768e-02
7.853729455452395314e+01,-6.903638790587875462e+01,1.996817251226041590e+00,2.493712249983270901e-01
7.880787340694242005e+01,-6.898775656693800329e+01,9.483396595403312812e-01,5.300295533199079756e-01
7.870730594754535048e+01,-6.901275388282432743e+01,9.884471425898139207e-01,-5.328867708422133642e-01
7.881876147566427449e+01,-6.903076429415922632e+01,1.691207797345072761e+00,-3.976488208645756472e-02
7.862979377648331081e+01,-6.900980628620996526e+01,1.703979602214672484e+00,-1.204069332888828836e-01
7.878851306121512721e+01,-6.904894926027000679e+01,1.804901515531563971e+00,1.441293360819966729e+00
7.870723073155062366e+01,-6.904989720884029225e+01,2.219158537381144214e+00,-4.481859501487368003e-01
7.874022329826262023e+01,-6.904415236427689706e+01,2.470854052305951232e+00,-1.136367762181673124e-01
7.872432275672233004e+01,-6.904117181273234394e+01,1.175388455638114893e+00,9.961981983423268128e-03
7.892696059711974499e+01,-6.899882148568470086e+01,1.514159880966972738e+00,4.590916940182738215e-01
7.873272421388503517e+01,-6.903359458439265950e+01,2.481653428300913677e-01,3.977839306760331262e-01
7.877898905525566420e+01,-6.905603927607344872e+01,7.316605051617870448e-01,3.876768171311260613e-01
7.873517877447464741e+01,-6.905344436640092454e+01,1.383963684235034020e+00,-1.090513116051180509e-01
7.869148299753345555e+01,-6.906356448356248734e+01,1.848926680640629039e+00,-3.102131988066622048e-01
7.881960128411620303e+01,-6.903958238456741014e+01,2.654823515197516137e+00,-4.186504878146853903e-01
7.879384093224808794e+01,-6.901798093109027832e+01,1.874743053049225505e+00,-8.368685092172694073e-01
7.878888959368624967e+01,-6.902741825000479992e+01,1.221563247132628760e+00,1.255831080721846460e+00
7.877193216162950762e+01,-6.902544439571647672e+01,3.327289888439429077e+00,1.178173886884951838e+00
7.877571889104926584e+01,-6.904413129719645781e+01,1.155976150708325267e+00,3.610787754248243608e-01
7.874102661812565884e+01,-6.905395247121354885e+01,2.071226743904497347e+00,3.145960724403722431e-01
7.875834439056579583e+01,-6.901075856884862958e+01,1.660004510503451103e+00,-5.800387252560743612e-01
